AbsoluteTime,Year,Month,Day,Tmean,Tmin,Tmax
3207384000,2001,8,21,18.8,16,23.6
3207470400,2001,8,22,19.4,16,24.4
3207556800,2001,8,23,20.8,14.3,28.7
3207643200,2001,8,24,22.8,16.7,30.7
3207729600,2001,8,25,24,17.2,32.4
3207816000,2001,8,26,23.7,18,32.9
3207902400,2001,8,27,16.6,13.5,26.9
3207988800,2001,8,28,15.4,8.9,21.5
3208075200,2001,8,29,15.7,10.9,22.1
3208161600,2001,8,30,17.6,7.2,25.9
3208248000,2001,8,31,16.8,15.1,22.5
3208334400,2001,9,1,16.8,13,19.2
3208420800,2001,9,2,17.4,13.4,22
3208507200,2001,9,3,17.8,14.8,21
3208593600,2001,9,4,15.3,13.9,19.1
3208680000,2001,9,5,12.8,10.4,18
3208766400,2001,9,6,15.1,12.4,20.2
3208852800,2001,9,7,13.4,11.4,16
3208939200,2001,9,8,12,9.5,18.2
3209025600,2001,9,9,11.2,8.5,13.2
3209112000,2001,9,10,12.2,10.5,13.2
3209198400,2001,9,11,12.6,11.1,14.5
3209284800,2001,9,12,11.6,9.8,16.5
3209371200,2001,9,13,13.2,10.1,16.4
3209457600,2001,9,14,10.8,9,15.4
3209544000,2001,9,15,12.6,7.5,17.5
3209630400,2001,9,16,11,9.8,14
3209716800,2001,9,17,11.3,9.4,15.5
3209803200,2001,9,18,10.8,7.2,14.5
3209889600,2001,9,19,13.2,7.1,20.5
3209976000,2001,9,20,13.7,11.2,16.5
3210062400,2001,9,21,12,10.9,15.8
3210148800,2001,9,22,10.8,7.4,17.7
3210235200,2001,9,23,10.8,4.8,18
3210321600,2001,9,24,11,9.4,12.2
3210408000,2001,9,25,11.8,10.7,14.2
3210494400,2001,9,26,11.6,9.2,18.4
3210580800,2001,9,27,13.1,6.7,18
3210667200,2001,9,28,14.6,12.7,18
3210753600,2001,9,29,14.8,8.7,21.9
3210840000,2001,9,30,14,13.1,17
3210926400,2001,10,1,15.6,10.2,18.4
3211012800,2001,10,2,20.9,13.4,25.5
3211099200,2001,10,3,16.4,14.4,23.5
3211185600,2001,10,4,12.6,9.8,18.2
3211272000,2001,10,5,10.9,6.2,17.6
3211358400,2001,10,6,12.8,6.8,20.6
3211444800,2001,10,7,13.8,10.7,16.7
3211531200,2001,10,8,14.8,9.5,21.3
3211617600,2001,10,9,13.4,10.5,18.8
3211704000,2001,10,10,13,9.9,19.7
3211790400,2001,10,11,14.7,9.6,20
3211876800,2001,10,12,12.9,8.4,22.5
3211963200,2001,10,13,15,7.4,24.5
3212049600,2001,10,14,15.9,9.2,25
3212136000,2001,10,15,14.3,9.8,22.2
3212222400,2001,10,16,13.6,10,21.1
3212308800,2001,10,17,13.1,10.1,20
3212395200,2001,10,18,10,6.6,17.5
3212481600,2001,10,19,10,6.2,17.2
3212568000,2001,10,20,9.6,5.4,17.6
3212654400,2001,10,21,10.2,4.4,14.9
3212740800,2001,10,22,12.9,11.5,17.1
3212827200,2001,10,23,12.2,9.3,16
3212913600,2001,10,24,11,10.3,12.6
3213000000,2001,10,25,10.6,8,15.2
3213086400,2001,10,26,9.3,6.4,15.7
3213172800,2001,10,27,11.8,6.3,16.4
3213259200,2001,10,28,11,10,13.6
3213345600,2001,10,29,11.8,8.8,14
3213432000,2001,10,30,15.8,10.8,20
3213518400,2001,10,31,12.4,9.2,20.9
3213604800,2001,11,1,8.5,7.7,11
3213691200,2001,11,2,8.7,6.4,11.5
3213777600,2001,11,3,6.1,4,12.2
3213864000,2001,11,4,7.8,2.7,12.1
3213950400,2001,11,5,5.9,2.7,11.2
3214036800,2001,11,6,7.4,0.1,9
3214123200,2001,11,7,8,6.9,10.5
3214209600,2001,11,8,5.4,3.1,8.9
3214296000,2001,11,9,1.8,0.8,3.5
3214382400,2001,11,10,-0.7,-2.8,4.5
3214468800,2001,11,11,1,-3.6,6.7
3214555200,2001,11,12,6.6,0.6,8.6
3214641600,2001,11,13,1.2,-1.9,8.1
3214728000,2001,11,14,1.1,-3.3,2.7
3214814400,2001,11,15,1.2,-0.3,4.5
3214900800,2001,11,16,6.2,-0.2,8.5
3214987200,2001,11,17,4.6,2.2,6.5
3215073600,2001,11,18,5.3,4,6.5
3215160000,2001,11,19,6.3,5,7.3
3215246400,2001,11,20,4.2,3,8
3215332800,2001,11,21,7.4,2.6,10.4
3215419200,2001,11,22,4.2,1.7,7.3
3215505600,2001,11,23,2.5,0.5,4.1
3215592000,2001,11,24,3.7,2.4,4.9
3215678400,2001,11,25,4.8,3.4,5.4
3215764800,2001,11,26,6.8,5.2,8.6
3215851200,2001,11,27,5.4,5,6.7
3215937600,2001,11,28,5.2,3.3,7.1
3216024000,2001,11,29,5,3.3,6
3216110400,2001,11,30,6.8,5.1,7.8
3216196800,2001,12,1,6.45,5.1,9
3216283200,2001,12,2,6.55,6.1,8
3216369600,2001,12,3,1.55,-0.4,6.5
3216456000,2001,12,4,5.55,-0.2,7
3216542400,2001,12,5,7.25,5.6,8
3216628800,2001,12,6,6.225,5.4,8.4
3216715200,2001,12,7,3.35,2.8,5.5
3216801600,2001,12,8,1.55,0.4,3.5
3216888000,2001,12,9,-1.75,-3.1,0.4
3216974400,2001,12,10,0.325,-3.1,1.6
3217060800,2001,12,11,2.55,1.6,3.6
3217147200,2001,12,12,3.05,2.3,4.1
3217233600,2001,12,13,-5.775,-8.9,2.6
3217320000,2001,12,14,-9.675,-10.8,-7.6
3217406400,2001,12,15,-3.975,-10.7,-2.7
3217492800,2001,12,16,-0.15,-2.7,0.7
3217579200,2001,12,17,0.25,-1.3,1
3217665600,2001,12,18,0.85,0.1,1.2
3217752000,2001,12,19,3.85,1,4.5
3217838400,2001,12,20,-4.1,-7,4.1
3217924800,2001,12,21,0.65,-7.6,1.8
3218011200,2001,12,22,0.425,-0.6,2.2
3218097600,2001,12,23,-7.575,-10.6,0
3218184000,2001,12,24,-2.375,-12.3,-0.1
3218270400,2001,12,25,3.35,-0.1,4.4
3218356800,2001,12,26,2.05,1.2,3.7
3218443200,2001,12,27,1.3,0.1,1.7
3218529600,2001,12,28,4.85,1.6,6.3
3218616000,2001,12,29,1.4,0.5,4.8
3218702400,2001,12,30,0.075,-0.8,1.5
3218788800,2001,12,31,-5.65,-7.9,-0.1
3218875200,2002,1,1,0.9,-7.9,2.5
3218961600,2002,1,2,-0.4,-2,2
3219048000,2002,1,3,-8,-10.6,-1.7
3219134400,2002,1,4,-11,-15.1,-6.5
3219220800,2002,1,5,-10.4,-14.9,-5.1
3219307200,2002,1,6,-3.6,-13.6,1.4
3219393600,2002,1,7,1.7,0.6,2.5
3219480000,2002,1,8,0.8,0.2,2
3219566400,2002,1,9,-2.6,-4.1,1.7
3219652800,2002,1,10,-5.8,-7.4,-2.3
3219739200,2002,1,11,-2.4,-9.7,0.5
3219825600,2002,1,12,1.2,-0.4,2.3
3219912000,2002,1,13,0.2,-2.1,4.1
3219998400,2002,1,14,-3.1,-5.6,1.3
3220084800,2002,1,15,-4.4,-8.1,-0.6
3220171200,2002,1,16,-3,-9,-1
3220257600,2002,1,17,-1,-2.7,3.4
3220344000,2002,1,18,-0.4,-6.5,2.6
3220430400,2002,1,19,4.1,1.1,5.6
3220516800,2002,1,20,5.7,3,7.1
3220603200,2002,1,21,9.2,5.8,11.6
3220689600,2002,1,22,6.8,2.3,11.1
3220776000,2002,1,23,8.2,6.1,9
3220862400,2002,1,24,10,7.6,12.4
3220948800,2002,1,25,4,2.9,10.3
3221035200,2002,1,26,10.4,2.9,12.6
3221121600,2002,1,27,9.6,8.7,11.8
3221208000,2002,1,28,12,8.3,15.4
3221294400,2002,1,29,10.6,7.9,14.9
3221380800,2002,1,30,10.6,8.5,13.9
3221467200,2002,1,31,8.025,4.6,13.3
3221553600,2002,2,1,9.075,1.7,11.5
3221640000,2002,2,2,12.025,7.8,16.9
3221726400,2002,2,3,9.975,4,18.3
3221812800,2002,2,4,9.25,6,12.8
3221899200,2002,2,5,12.325,7.4,15.1
3221985600,2002,2,6,7.95,5.4,12.7
3222072000,2002,2,7,5.575,1.5,8.4
3222158400,2002,2,8,8.1,4.9,10.7
3222244800,2002,2,9,11.225,7.2,13.9
3222331200,2002,2,10,7.375,6,10.9
3222417600,2002,2,11,10.575,6.6,12.3
3222504000,2002,2,12,12.125,10.8,15.7
3222590400,2002,2,13,6.9,5.7,11.5
3222676800,2002,2,14,0.95,-0.3,5.7
3222763200,2002,2,15,0.525,-4,5.6
3222849600,2002,2,16,0.625,-4.6,8.1
3222936000,2002,2,17,2.975,-1.9,10.3
3223022400,2002,2,18,3.575,-1.1,6.5
3223108800,2002,2,19,4.05,2,6.1
3223195200,2002,2,20,5.975,2.6,9
3223281600,2002,2,21,-0.1,-2.2,5.6
3223368000,2002,2,22,2.975,-3.5,4.8
3223454400,2002,2,23,2.8,1.4,6.6
3223540800,2002,2,24,2.35,1.2,3.6
3223627200,2002,2,25,3.775,0.9,5
3223713600,2002,2,26,10.3,4.5,13.1
3223800000,2002,2,27,6.475,4.8,10.4
3223886400,2002,2,28,4.9,3,8.1
3223972800,2002,3,1,5.4,3.7,10.6
3224059200,2002,3,2,0.2,-1,4.4
3224145600,2002,3,3,3.5,-2.3,5.3
3224232000,2002,3,4,6.6,3.5,9.3
3224318400,2002,3,5,4.9,-1.1,12.1
3224404800,2002,3,6,7.3,-0.5,13.1
3224491200,2002,3,7,8.6,6.9,13.8
3224577600,2002,3,8,6.1,3,12.7
3224664000,2002,3,9,9,1.8,12.2
3224750400,2002,3,10,6.2,3.8,12.3
3224836800,2002,3,11,9.3,1.9,16.8
3224923200,2002,3,12,10.4,4.4,19.1
3225009600,2002,3,13,9.2,6,16
3225096000,2002,3,14,2.3,1,7.4
3225182400,2002,3,15,2.8,1,3.6
3225268800,2002,3,16,5.4,3.3,7.3
3225355200,2002,3,17,11,4.7,19.4
3225441600,2002,3,18,13.2,6,20.1
3225528000,2002,3,19,9.3,8,15.2
3225614400,2002,3,20,10.4,6.6,15.5
3225700800,2002,3,21,10.4,6.6,14.4
3225787200,2002,3,22,5.4,2.8,10.9
3225873600,2002,3,23,3.2,1.5,5.2
3225960000,2002,3,24,2.3,1.4,4.4
3226046400,2002,3,25,1.6,0.4,3
3226132800,2002,3,26,1.4,0.3,5
3226219200,2002,3,27,1.1,-1.2,5.3
3226305600,2002,3,28,3.2,-4.3,10.7
3226392000,2002,3,29,7.2,-2.2,17.1
3226478400,2002,3,30,9.3,0.7,19.1
3226564800,2002,3,31,9.2,3.5,18.2
3226651200,2002,4,1,9.1,2.4,19.6
3226737600,2002,4,2,11.6,2.2,20.1
3226824000,2002,4,3,11.6,7.1,18.3
3226910400,2002,4,4,8.2,1.4,15.3
3226996800,2002,4,5,3.8,0.3,10.3
3227083200,2002,4,6,1.9,-1.8,5.4
3227169600,2002,4,7,4.5,-0.5,10.6
3227256000,2002,4,8,4,-2.9,10.9
3227342400,2002,4,9,5.7,-2.2,12.3
3227428800,2002,4,10,6.8,1.2,10.8
3227515200,2002,4,11,6.7,4.5,11.8
3227601600,2002,4,12,7.9,-0.3,10.6
3227688000,2002,4,13,7.8,7,10
3227774400,2002,4,14,6.3,5.8,7.7
3227860800,2002,4,15,7.2,5.6,9.5
3227947200,2002,4,16,7,5,11.8
3228033600,2002,4,17,6.2,2.2,11.6
3228120000,2002,4,18,9.7,5.6,14.4
3228206400,2002,4,19,7.8,5.7,13.8
3228292800,2002,4,20,8.4,4.2,12.4
3228379200,2002,4,21,9.9,7.1,16.3
3228465600,2002,4,22,11,2.8,19.1
3228552000,2002,4,23,13.1,5.7,19.3
3228638400,2002,4,24,11.2,10,14.4
3228724800,2002,4,25,13.7,10.8,19.4
3228811200,2002,4,26,11.4,7.9,19.7
3228897600,2002,4,27,7.7,5.7,12.6
3228984000,2002,4,28,11.2,4.6,15.4
3229070400,2002,4,29,12.4,8.4,15.2
3229156800,2002,4,30,12.2,6.3,17.5
3229243200,2002,5,1,14,10.5,21.3
3229329600,2002,5,2,13,10,16.2
3229416000,2002,5,3,11.2,10.6,14.1
3229502400,2002,5,4,10.3,9.3,11.6
3229588800,2002,5,5,10.1,8.6,14.3
3229675200,2002,5,6,9.4,6,12.6
3229761600,2002,5,7,13,4.8,19
3229848000,2002,5,8,17.4,13.3,24.1
3229934400,2002,5,9,19.7,10.1,27.4
3230020800,2002,5,10,17.1,12.8,25.1
3230107200,2002,5,11,15.9,13,21.6
3230193600,2002,5,12,14.2,10.9,17.6
3230280000,2002,5,13,15.5,13.4,21.1
3230366400,2002,5,14,15.8,10.6,20.6
3230452800,2002,5,15,15.6,10.1,20.6
3230539200,2002,5,16,18.5,9.8,27.1
3230625600,2002,5,17,18.8,11,26.7
3230712000,2002,5,18,18.5,10.1,25.2
3230798400,2002,5,19,13.5,11.6,18.5
3230884800,2002,5,20,15.6,10.5,21.8
3230971200,2002,5,21,17.5,10.7,24.3
3231057600,2002,5,22,20.6,10.5,28.9
3231144000,2002,5,23,17.1,15.3,22.7
3231230400,2002,5,24,16.1,12.9,20.5
3231316800,2002,5,25,13.8,11.3,20.2
3231403200,2002,5,26,13,10.9,17.6
3231489600,2002,5,27,13.2,7.9,17.6
3231576000,2002,5,28,12.7,11.5,17.5
3231662400,2002,5,29,15,8.6,20.5
3231748800,2002,5,30,15.6,8.1,20.6
3231835200,2002,5,31,15.5,8.3,21.9
3231921600,2002,6,1,13.7,7.4,20.1
3232008000,2002,6,2,15.1,5.6,22
3232094400,2002,6,3,17.3,7.9,25.1
3232180800,2002,6,4,19.2,11.3,27.2
3232267200,2002,6,5,21.2,12.5,27.5
3232353600,2002,6,6,17.9,15.7,21.7
3232440000,2002,6,7,15.8,14.1,18.7
3232526400,2002,6,8,15.8,14.2,19.1
3232612800,2002,6,9,17.2,12,23.1
3232699200,2002,6,10,14.6,12.9,18.1
3232785600,2002,6,11,16,11.2,19.9
3232872000,2002,6,12,18.1,11.6,25.6
3232958400,2002,6,13,17.2,14.6,21.7
3233044800,2002,6,14,19.3,15.2,25.1
3233131200,2002,6,15,19.9,15.5,26.3
3233217600,2002,6,16,18.4,15.4,23.3
3233304000,2002,6,17,23.2,14,31
3233390400,2002,6,18,26.2,17.8,35
3233476800,2002,6,19,21.1,19.9,25.1
3233563200,2002,6,20,22.8,20.3,31.2
3233649600,2002,6,21,18.7,16,22.6
3233736000,2002,6,22,21.9,16.3,29.1
3233822400,2002,6,23,20.2,16.9,25.1
3233908800,2002,6,24,17.8,15.4,23.4
3233995200,2002,6,25,17.2,11.6,23.6
3234081600,2002,6,26,19.2,10.2,26.6
3234168000,2002,6,27,18.6,13,25.1
3234254400,2002,6,28,15.6,12.2,20.5
3234340800,2002,6,29,13.8,11.8,19.3
3234427200,2002,6,30,18.7,9.6,24.1
3234513600,2002,7,1,19,17.2,23.1
3234600000,2002,7,2,16.3,14.9,19.1
3234686400,2002,7,3,20,13,26.2
3234772800,2002,7,4,16.7,15.7,19.9
3234859200,2002,7,5,18.6,10.2,24.3
3234945600,2002,7,6,16.7,11.4,22.4
3235032000,2002,7,7,17.3,12,20.4
3235118400,2002,7,8,22.5,12.1,31.3
3235204800,2002,7,9,27.1,15.5,35.8
3235291200,2002,7,10,21.1,16.1,31.9
3235377600,2002,7,11,15.7,12,22.2
3235464000,2002,7,12,19.8,13.7,27
3235550400,2002,7,13,18.9,12.7,25.1
3235636800,2002,7,14,19.5,16.5,23.2
3235723200,2002,7,15,19.9,18.3,23.5
3235809600,2002,7,16,19.8,16.8,25.1
3235896000,2002,7,17,17.6,16.9,19.3
3235982400,2002,7,18,15.9,15.2,18.3
3236068800,2002,7,19,15.7,13.5,17.9
3236155200,2002,7,20,18.3,12.1,25.5
3236241600,2002,7,21,17.9,12.2,25.5
3236328000,2002,7,22,16.8,14.4,20.8
3236414400,2002,7,23,18.2,12.2,21.7
3236500800,2002,7,24,17.6,15.7,22.4
3236587200,2002,7,25,15.6,14.1,19.5
3236673600,2002,7,26,16.3,12.3,20.4
3236760000,2002,7,27,21.1,15.6,27.5
3236846400,2002,7,28,22.3,13.9,30.3
3236932800,2002,7,29,24.2,15.4,33
3237019200,2002,7,30,24.2,17.4,32.9
3237105600,2002,7,31,23.4,16.9,32.1
3237192000,2002,8,1,20.9,17,26.7
3237278400,2002,8,2,20.5,17.9,26.8
3237364800,2002,8,3,22,13.7,29
3237451200,2002,8,4,17.4,15.9,22.1
3237537600,2002,8,5,17.8,15.5,23.3
3237624000,2002,8,6,18.8,12.4,24.7
3237710400,2002,8,7,17.4,16,22.7
3237796800,2002,8,8,17.2,15.8,21.4
3237883200,2002,8,9,19.2,15.4,26
3237969600,2002,8,10,18.8,15.4,24.9
3238056000,2002,8,11,18.8,16.7,21.7
3238142400,2002,8,12,16.8,15.6,19.6
3238228800,2002,8,13,18,16.2,21.6
3238315200,2002,8,14,19.1,16.7,23
3238401600,2002,8,15,19.6,16.4,26.3
3238488000,2002,8,16,19.8,13.6,27.5
3238574400,2002,8,17,20.7,15.4,27
3238660800,2002,8,18,21.4,15.4,29.2
3238747200,2002,8,19,22.5,15.8,31.5
3238833600,2002,8,20,22.5,15.9,31.5
3238920000,2002,8,21,18.9,16,26.5
3239006400,2002,8,22,19.2,15.2,25.1
3239092800,2002,8,23,20.1,15,27
3239179200,2002,8,24,20.6,15.9,28.2
3239265600,2002,8,25,21,15.5,26.8
3239352000,2002,8,26,21.9,18.1,29.4
3239438400,2002,8,27,20.5,15.5,29.4
3239524800,2002,8,28,21.2,17.5,27.9
3239611200,2002,8,29,20.6,16.5,26.3
3239697600,2002,8,30,21.1,17.1,27.7
3239784000,2002,8,31,21,17,26
3239870400,2002,9,1,15,12.3,21.2
3239956800,2002,9,2,14.4,8.5,22.6
3240043200,2002,9,3,15.9,8.4,22.3
3240129600,2002,9,4,18.5,12.4,26.8
3240216000,2002,9,5,16.6,13.8,22.6
3240302400,2002,9,6,17.6,12.3,25.1
3240388800,2002,9,7,17,12.9,25.4
3240475200,2002,9,8,18.1,11.6,27.5
3240561600,2002,9,9,19.5,12.1,28.8
3240648000,2002,9,10,14.7,13.3,22.1
3240734400,2002,9,11,15.5,13.8,18.6
3240820800,2002,9,12,13,9.7,20.8
3240907200,2002,9,13,12.2,6,21.1
3240993600,2002,9,14,14.9,10,20.7
3241080000,2002,9,15,13.2,9.5,19.3
3241166400,2002,9,16,12.4,5.8,18
3241252800,2002,9,17,15.3,11.9,18.4
3241339200,2002,9,18,14.5,12.4,18.1
3241425600,2002,9,19,14.3,10.9,20.2
3241512000,2002,9,20,14,11.1,18.7
3241598400,2002,9,21,13.1,11,17.7
3241684800,2002,9,22,9.9,9.1,15.7
3241771200,2002,9,23,8.3,7,11.2
3241857600,2002,9,24,8.3,4.7,13.5
3241944000,2002,9,25,10,6.6,12.8
3242030400,2002,9,26,11.9,9,15.1
3242116800,2002,9,27,10,9,13.1
3242203200,2002,9,28,9.5,2.2,15.6
3242289600,2002,9,29,10,7.8,16.1
3242376000,2002,9,30,10,6.2,19
3242462400,2002,10,1,10.3,4,20
3242548800,2002,10,2,12.2,6.1,20.6
3242635200,2002,10,3,13.5,8.9,18
3242721600,2002,10,4,13.6,11.7,17.9
3242808000,2002,10,5,11.6,10,14.9
3242894400,2002,10,6,9.5,8,12.1
3242980800,2002,10,7,6.6,4.2,9.8
3243067200,2002,10,8,6.3,1.4,10.6
3243153600,2002,10,9,8.9,6.1,11.3
3243240000,2002,10,10,7.2,4,11.6
3243326400,2002,10,11,5.8,2,9.1
3243412800,2002,10,12,3.9,2.6,6.6
3243499200,2002,10,13,4.1,2.6,5.3
3243585600,2002,10,14,10.8,3.7,15.3
3243672000,2002,10,15,11.8,9.1,15.3
3243758400,2002,10,16,12.6,9.5,15
3243844800,2002,10,17,11.1,8.6,15.5
3243931200,2002,10,18,6.9,5.4,12.2
3244017600,2002,10,19,6.8,5.2,10.5
3244104000,2002,10,20,4.2,1.1,10.6
3244190400,2002,10,21,8.6,2.5,10.7
3244276800,2002,10,22,13.1,10,15.6
3244363200,2002,10,23,11.8,8.8,16.6
3244449600,2002,10,24,6,3.5,12.4
3244536000,2002,10,25,11.6,2.1,13.7
3244622400,2002,10,26,11.6,9.4,14.7
3244708800,2002,10,27,12.1,8.9,16.4
3244795200,2002,10,28,8.5,6.9,12.6
3244881600,2002,10,29,7.9,5.4,11.4
3244968000,2002,10,30,6.6,3.1,11.9
3245054400,2002,10,31,6,0.2,8.8
3245140800,2002,11,1,8.5,2.4,11.7
3245227200,2002,11,2,7.9,6.3,11.9
3245313600,2002,11,3,6.4,5.4,7.4
3245400000,2002,11,4,3.4,2,6.7
3245486400,2002,11,5,1.3,0.9,2.3
3245572800,2002,11,6,0.8,-2.6,5.4
3245659200,2002,11,7,2.4,-2.1,5.4
3245745600,2002,11,8,6.4,2.7,8.7
3245832000,2002,11,9,6,3.6,9.7
3245918400,2002,11,10,3.4,1.4,6.7
3246004800,2002,11,11,8.2,1.5,11.1
3246091200,2002,11,12,8.6,6,12.6
3246177600,2002,11,13,8.7,7,12.9
3246264000,2002,11,14,8.3,2.3,12.3
3246350400,2002,11,15,8.7,6.9,11.3
3246436800,2002,11,16,8.3,6.4,10.5
3246523200,2002,11,17,9.3,6.8,13.1
3246609600,2002,11,18,5.2,1.1,10.6
3246696000,2002,11,19,5.6,4.4,7.1
3246782400,2002,11,20,4.2,2.8,5.4
3246868800,2002,11,21,5.6,1.2,11.7
3246955200,2002,11,22,5.4,0.8,7.5
3247041600,2002,11,23,6.2,3.6,11.5
3247128000,2002,11,24,5.8,2.3,9.9
3247214400,2002,11,25,6.4,2.4,9.6
3247300800,2002,11,26,8.8,6.8,11.5
3247387200,2002,11,27,7.4,6.1,10.1
3247473600,2002,11,28,8.2,6.4,10.7
3247560000,2002,11,29,7.6,6.3,8.1
3247646400,2002,11,30,7.3,6.8,8
3247732800,2002,12,1,4.9,2.5,8.4
3247819200,2002,12,2,5.4,1.5,7.8
3247905600,2002,12,3,3.9,0,5.4
3247992000,2002,12,4,4,3.5,5
3248078400,2002,12,5,2.4,1.7,4.5
3248164800,2002,12,6,-0.2,-0.5,1.7
3248251200,2002,12,7,-3.5,-4.5,0.1
3248337600,2002,12,8,-5.6,-6.8,-2.5
3248424000,2002,12,9,-7.2,-8.3,-5.1
3248510400,2002,12,10,-10.2,-13.1,-6.2
3248596800,2002,12,11,-10,-13,-6.1
3248683200,2002,12,12,-8.4,-13.1,-4.4
3248769600,2002,12,13,-5.8,-9.5,-4
3248856000,2002,12,14,-1.9,-4.8,-0.9
3248942400,2002,12,15,-0.7,-2.9,0.2
3249028800,2002,12,16,3.6,0.2,4.6
3249115200,2002,12,17,1.5,0.5,4.1
3249201600,2002,12,18,0.5,0.4,1.5
3249288000,2002,12,19,-0.3,-2.4,2.5
3249374400,2002,12,20,-0.5,-5.2,1.6
3249460800,2002,12,21,1.4,-0.2,2.6
3249547200,2002,12,22,2.3,-0.5,3.4
3249633600,2002,12,23,0.4,0.1,3.5
3249720000,2002,12,24,2.1,0.4,2.3
3249806400,2002,12,25,3.9,2.1,5.7
3249892800,2002,12,26,3.6,1.2,4.5
3249979200,2002,12,27,6.6,4.3,8.8
3250065600,2002,12,28,5.3,3.7,6.8
3250152000,2002,12,29,6.6,5.4,8.7
3250238400,2002,12,30,4.8,1.9,13
3250324800,2002,12,31,-3.1,-4,3
3250411200,2003,1,1,2,-7,5.4
3250497600,2003,1,2,8.4,7.5,11
3250584000,2003,1,3,7.6,6.7,9.7
3250670400,2003,1,4,-0.1,-1.5,6.8
3250756800,2003,1,5,-3.3,-4.8,-1.4
3250843200,2003,1,6,-3.1,-4.8,-0.8
3250929600,2003,1,7,-9.6,-11,-4
3251016000,2003,1,8,-12.4,-14.1,-9.9
3251102400,2003,1,9,-12.6,-14.7,-11.1
3251188800,2003,1,10,-5.8,-11.8,-3.5
3251275200,2003,1,11,-5.2,-7.4,-2.5
3251361600,2003,1,12,-2,-10.1,0.1
3251448000,2003,1,13,0.6,-2.3,2
3251534400,2003,1,14,5.4,2,6.7
3251620800,2003,1,15,4,1.9,6.3
3251707200,2003,1,16,4.5,2.9,7.4
3251793600,2003,1,17,1.6,-1.2,6.6
3251880000,2003,1,18,1.7,-0.6,3.8
3251966400,2003,1,19,3.7,-1.5,6.7
3252052800,2003,1,20,5.8,4.2,9.4
3252139200,2003,1,21,3.2,1.3,6
3252225600,2003,1,22,4,0.8,8.7
3252312000,2003,1,23,4.8,1.2,5.8
3252398400,2003,1,24,2.6,1.6,5.4
3252484800,2003,1,25,2.2,-0.2,6.1
3252571200,2003,1,26,3.6,0.9,5.3
3252657600,2003,1,27,8.8,3.5,10.7
3252744000,2003,1,28,5.9,4.3,10.6
3252830400,2003,1,29,2.6,1,5.2
3252916800,2003,1,30,0,-1.7,2.8
3253003200,2003,1,31,-2.4,-3.5,-1.7
3253089600,2003,2,1,-2.8,-4,-0.3
3253176000,2003,2,2,0.7,-3.8,2.6
3253262400,2003,2,3,2.9,2,5.9
3253348800,2003,2,4,0.2,-1.7,4
3253435200,2003,2,5,0.1,-1.9,2.4
3253521600,2003,2,6,-1.2,-2,0.1
3253608000,2003,2,7,-0.5,-4.8,3
3253694400,2003,2,8,1.8,0.3,2.9
3253780800,2003,2,9,-1.4,-3.7,2.6
3253867200,2003,2,10,-4.5,-7.2,0.3
3253953600,2003,2,11,-4.2,-6.6,-2.7
3254040000,2003,2,12,-3.1,-5.1,1.2
3254126400,2003,2,13,-7.2,-11.4,-2.6
3254212800,2003,2,14,-6.5,-12.3,-0.7
3254299200,2003,2,15,-2.7,-9.7,-0.8
3254385600,2003,2,16,-3,-3.8,-0.8
3254472000,2003,2,17,-6.2,-7.8,-2.9
3254558400,2003,2,18,-5.6,-9.5,-4.5
3254644800,2003,2,19,-3.3,-5.2,-1.7
3254731200,2003,2,20,-2.3,-4.2,-1.5
3254817600,2003,2,21,-3,-4.3,0.6
3254904000,2003,2,22,-1.1,-7.1,6.1
3254990400,2003,2,23,-0.4,-6.1,7.9
3255076800,2003,2,24,0,-6,9.8
3255163200,2003,2,25,1.4,-5.8,11.2
3255249600,2003,2,26,3.8,-5.6,12.8
3255336000,2003,2,27,6,0.2,15.1
3255422400,2003,2,28,6.1,1.1,12.9
3255508800,2003,3,1,4.6,2.5,10.6
3255595200,2003,3,2,4.4,0.9,10.2
3255681600,2003,3,3,3.6,2.6,6.5
3255768000,2003,3,4,4.1,2.2,6.8
3255854400,2003,3,5,6.2,0,8.7
3255940800,2003,3,6,5,3.1,8.7
3256027200,2003,3,7,4.2,2.5,8.6
3256113600,2003,3,8,6.8,0.6,12
3256200000,2003,3,9,7.9,6.5,10.6
3256286400,2003,3,10,9.9,1.3,18.3
3256372800,2003,3,11,12,6.4,16.7
3256459200,2003,3,12,8.1,7,13.6
3256545600,2003,3,13,3.4,2,7.7
3256632000,2003,3,14,2.2,-1.2,3.5
3256718400,2003,3,15,2.1,0.5,6.8
3256804800,2003,3,16,1.8,-3.1,9.1
3256891200,2003,3,17,4.2,-1.3,10.4
3256977600,2003,3,18,4.3,-0.6,11.7
3257064000,2003,3,19,5,-0.6,14.4
3257150400,2003,3,20,3,2.4,4.2
3257236800,2003,3,21,2.6,0.5,7.4
3257323200,2003,3,22,1.9,-5.5,9.4
3257409600,2003,3,23,6.1,-3,17
3257496000,2003,3,24,8.4,-1,19.6
3257582400,2003,3,25,10.4,3.6,18.7
3257668800,2003,3,26,10.8,3.7,16.1
3257755200,2003,3,27,10.4,5.6,18
3257841600,2003,3,28,7.8,4,16
3257928000,2003,3,29,11.2,3,18.1
3258014400,2003,3,30,11.8,8.9,19.4
3258100800,2003,3,31,6.2,3.8,13.6
3258187200,2003,4,1,10.6,-0.4,17.2
3258273600,2003,4,2,7.1,6.2,14.3
